Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,148.25,148.25,143.875,145.4375,95.74646759033203,8164300
2000-01-04,143.53125,144.0625,139.640625,139.75,92.00216674804688,8089800
2000-01-05,139.9375,141.53125,137.25,140.0,92.16679382324219,12177900
2000-01-06,139.625,141.5,137.75,137.75,90.68549346923828,6227200
2000-01-07,140.3125,145.75,140.0625,145.75,95.95220947265625,8066500
2000-01-10,146.25,146.90625,145.03125,146.25,96.28135681152344,5741700
2000-01-11,145.8125,146.09375,143.5,144.5,95.1292724609375,7503700
2000-01-12,144.59375,144.59375,142.875,143.0625,94.1828842163086,6907700
2000-01-13,144.46875,145.75,143.28125,145.0,95.45846557617188,5158300
2000-01-14,146.53125,147.46875,145.96875,146.96875,96.7545166015625,7437300
2000-01-18,145.34375,146.625,145.1875,145.8125,95.99332427978516,6488500
2000-01-19,145.3125,147.0,145.0,147.0,96.775146484375,6157900
2000-01-20,146.96875,146.96875,143.8125,144.75,95.29386138916016,5800100
2000-01-21,145.5,145.5,144.0625,144.4375,95.08815002441406,6244800
2000-01-24,145.65625,145.84375,139.40625,140.34375,92.39305114746094,7896900
2000-01-25,140.515625,141.9375,139.0,141.9375,93.44227600097656,9942500
2000-01-26,141.0,141.546875,140.09375,140.8125,92.70166778564453,5158100
2000-01-27,141.84375,142.21875,138.125,140.25,92.33136749267578,10922700
2000-01-28,139.4375,140.0625,135.53125,135.875,89.45112609863281,11916200
2000-01-31,135.8125,139.671875,135.0,139.5625,91.87874603271484,10768700
2000-02-01,139.75,141.6875,138.53125,140.9375,92.78397369384766,8419900
2000-02-02,141.28125,142.25,140.375,141.0625,92.86628723144531,6205900
2000-02-03,140.875,143.25,140.0,143.1875,94.26518249511719,7997500
2000-02-04,143.1875,144.0,142.125,142.59375,93.87435150146484,4925400
2000-02-07,142.5625,142.78125,141.4375,142.375,93.73035430908203,5845800
2000-02-08,143.96875,144.5625,143.625,144.3125,95.00585174560547,4936400
2000-02-09,144.46875,144.46875,141.265625,141.28125,93.01029205322266,8511500
2000-02-10,141.625,142.5625,140.875,141.5625,93.19541931152344,6690600
