Date,Open,High,Low,Close,Adj Close,Volume
2003-09-30,100.480003,100.760002,99.250000,99.949997,69.199066,70764500
2003-10-01,100.239998,102.180000,100.199997,102.080002,70.673759,65797600
2003-10-02,101.930000,102.559998,101.629997,102.449997,70.929916,44591500
2003-10-03,103.669998,104.279999,103.080002,103.389999,71.580711,48806900
2003-10-06,103.480003,103.989998,103.199997,103.860001,71.906120,20226500
2003-10-07,103.260002,104.309998,102.910004,104.260002,72.183067,42602900
2003-10-08,104.330002,104.389999,103.410004,104.000000,72.003036,30920800
2003-10-09,104.879997,105.220001,103.830002,104.279999,72.196884,40066500
2003-10-10,104.269997,104.599998,103.910004,104.570000,72.397644,22682800
2003-10-13,104.709999,105.290001,104.510002,104.900002,72.626144,23825600
2003-10-14,104.800003,105.430000,104.360001,105.269997,72.882317,38484400
2003-10-15,105.860001,105.889999,104.639999,104.989998,72.688416,39021700
2003-10-16,104.680000,105.730003,104.650002,105.410004,72.979240,32772200
2003-10-17,105.470001,105.629997,103.980003,104.260002,72.183067,32790300
2003-10-20,104.449997,105.040001,103.940002,105.040001,72.723045,27657000
2003-10-21,104.820000,105.279999,104.320000,104.860001,72.598473,26729100
2003-10-22,104.029999,104.190002,103.190002,103.540001,71.684570,33914500
2003-10-23,102.889999,103.949997,102.839996,103.349998,71.553024,45830500
2003-10-24,102.830002,103.580002,102.180000,103.580002,71.712250,51723600
2003-10-27,103.739998,104.180000,103.269997,103.629997,71.746857,32460200
2003-10-28,103.980003,105.150002,103.820000,105.040001,72.723045,34956200
2003-10-29,104.769997,105.430000,103.870003,105.180000,72.819984,30955400
2003-10-30,105.790001,105.970001,104.800003,105.400002,72.972321,39123100
2003-10-31,105.400002,105.739998,105.220001,105.300003,72.903091,25761600
2003-11-03,105.750000,106.610001,105.709999,105.989998,73.380775,37589300
2003-11-04,105.989998,106.269997,105.580002,105.760002,73.221542,31421600
2003-11-05,105.489998,105.970001,104.900002,105.839996,73.276962,33558800
2003-11-06,105.599998,106.440002,105.099998,106.400002,73.664673,28392300
2003-11-07,106.639999,106.720001,105.570000,105.610001,73.117706,31723200
2003-11-10,105.739998,105.839996,105.010002,105.180000,72.819984,25530800
2003-11-11,105.089996,105.330002,104.800003,105.150002,72.799232,26558600
2003-11-12,105.230003,106.470001,105.160004,106.330002,73.616158,28000000
2003-11-13,106.010002,106.540001,105.779999,106.360001,73.636963,29714800
2003-11-14,106.400002,106.949997,105.290001,105.459999,73.013855,49158500
2003-11-17,104.910004,105.139999,104.040001,104.930000,72.646881,44382100
2003-11-18,105.239998,105.449997,103.699997,103.839996,71.892273,41155000
2003-11-19,104.029999,105.010002,103.919998,104.720001,72.501518,29827000
2003-11-20,104.000000,105.239998,103.750000,103.779999,71.850716,53578700
2003-11-21,104.239998,104.330002,103.620003,104.209999,72.148438,30016000
2003-11-24,104.690002,105.779999,104.680000,105.589996,73.103844,28906400
2003-11-25,105.730003,106.419998,105.449997,105.989998,73.380775,37580000
2003-11-26,106.419998,106.449997,105.389999,106.370003,73.643875,33053600
2003-11-28,106.279999,106.660004,106.199997,106.449997,73.699249,10507500
2003-12-01,106.849998,107.680000,106.800003,107.599998,74.495438,38699000
2003-12-02,107.379997,107.769997,107.070000,107.330002,74.308540,35352000
2003-12-03,107.650002,108.080002,107.070000,107.160004,74.190826,39078600
2003-12-04,107.169998,107.720001,106.940002,107.599998,74.495438,36089500
2003-12-05,107.120003,107.800003,106.620003,106.849998,73.976219,28824400
2003-12-08,106.739998,107.639999,106.680000,107.570000,74.474678,32482900
2003-12-09,107.900002,107.930000,106.540001,106.739998,73.900040,43596100
2003-12-10,106.769997,106.980003,105.959999,106.730003,73.893127,36915400
2003-12-11,106.680000,108.099998,106.669998,107.930000,74.723900,45304000
2003-12-12,107.970001,108.199997,107.389999,108.139999,74.869324,34142200
2003-12-15,109.169998,109.230003,107.480003,107.599998,74.495438,38693400
2003-12-16,107.680000,108.500000,107.519997,108.160004,74.883141,32894200
2003-12-17,108.059998,108.500000,107.800003,108.500000,75.118553,23198800
2003-12-18,108.550003,109.730003,108.389999,109.720001,75.963203,29353100
2003-12-19,109.300003,109.370003,108.580002,108.900002,75.751770,41465100
2003-12-22,108.790001,109.660004,108.779999,109.660004,76.280403,27611300
2003-12-23,109.480003,109.949997,109.379997,109.730003,76.329079,24741200
2003-12-24,109.519997,109.879997,109.430000,109.620003,76.252609,8055800
2003-12-26,109.709999,110.080002,109.629997,109.699997,76.308212,8308400
2003-12-29,110.099998,111.269997,109.779999,111.160004,77.323807,22483700
2003-12-30,111.089996,111.269997,110.849998,111.180000,77.337730,19559500
2003-12-31,111.220001,111.519997,110.839996,111.279999,77.407303,31501800
2004-01-02,111.739998,112.190002,110.730003,111.230003,77.372520,38072300
2004-01-05,111.690002,112.519997,111.589996,112.440002,78.214172,27959800
2004-01-06,112.160004,112.730003,112.000000,112.550003,78.290703,20472800
2004-01-07,112.389999,113.059998,111.889999,112.930000,78.555023,30170400
2004-01-08,113.250000,113.410004,112.769997,113.379997,78.868095,36438400
2004-01-09,112.830002,113.500000,112.269997,112.389999,78.179398,54084300
2004-01-12,112.550003,113.250000,112.360001,113.220001,78.756752,31564100
2004-01-13,113.089996,113.230003,111.760002,112.559998,78.297661,54239700
2004-01-14,112.760002,113.660004,112.669998,113.500000,78.951523,30112800
2004-01-15,113.570000,114.059998,112.580002,113.779999,79.146309,38408700
2004-01-16,114.040001,114.309998,113.629997,114.230003,79.459335,31922700
2004-01-20,114.529999,114.650002,113.820000,114.199997,79.438461,29863000
2004-01-21,114.129997,115.300003,113.720001,115.099998,80.064491,30725000
2004-01-22,115.139999,115.379997,114.580002,114.800003,79.855820,29888500
2004-01-23,115.000000,115.370003,113.949997,114.430000,79.598465,44245300
2004-01-26,114.389999,115.930000,114.379997,115.870003,80.600143,30460600
2004-01-27,115.750000,116.500000,114.650002,114.680000,79.772369,35322800
2004-01-28,114.980003,115.279999,112.940002,113.370003,78.861092,52621300
2004-01-29,113.559998,113.849998,112.559998,113.480003,78.937607,60117100
2004-01-30,113.519997,113.720001,113.089996,113.480003,78.937607,30984400
2004-02-02,113.699997,114.680000,113.120003,113.970001,79.278450,38832400
2004-02-03,113.739998,114.139999,113.440002,113.779999,79.146309,25093500
2004-02-04,113.190002,113.730003,112.790001,112.849998,78.499405,39332600
2004-02-05,113.169998,113.540001,112.779999,113.180000,78.728943,37226800
2004-02-06,113.419998,114.699997,113.199997,114.449997,79.612343,37216000
2004-02-09,114.669998,114.870003,114.290001,114.480003,79.633240,24851300
2004-02-10,114.279999,115.139999,114.260002,114.849998,79.890579,27908100
2004-02-11,114.849998,116.389999,114.169998,116.070000,80.739250,42965700
2004-02-12,115.970001,116.269997,115.580002,115.650002,80.447090,27814700
2004-02-13,115.820000,116.199997,114.750000,115.129997,80.085381,44739900
2004-02-17,115.849998,116.430000,115.769997,116.169998,80.808784,23984300
2004-02-18,116.199997,116.599998,115.349998,115.660004,80.454048,28618000
2004-02-19,116.330002,116.389999,115.059998,115.230003,80.154938,51146200
2004-02-20,115.480003,115.559998,114.320000,114.879997,79.911461,46728800
2004-02-23,115.220001,115.260002,114.169998,114.589996,79.709747,36357000
2004-02-24,114.269997,114.989998,113.029999,114.389999,79.570625,43953000
2004-02-25,114.459999,115.059998,114.320000,114.870003,79.904518,31213600
2004-02-26,114.610001,115.290001,114.339996,114.940002,79.953209,29683000
2004-02-27,115.190002,115.739998,114.629997,115.019997,80.008850,39312000
